CH1V,CH2V,t0 =-4.880000e-05, tInc = 1.000000e-07,
-2.296133e-01,+1.003733e+00,,
-2.282266e-01,+1.001467e+00,,
-2.282266e-01,+1.003733e+00,,
-2.282266e-01,+9.900000e-01,,
-2.296133e-01,+9.900000e-01,,
-2.284533e-01,+1.006133e+00,,
-2.291466e-01,+1.006133e+00,,
-2.305467e-01,+9.924000e-01,,
-2.284533e-01,+1.001467e+00,,
-2.293867e-01,+9.946667e-01,,
-2.296133e-01,+9.946667e-01,,
-2.291466e-01,+1.003733e+00,,
-2.289200e-01,+9.900000e-01,,
-2.282266e-01,+1.001467e+00,,
-2.291466e-01,+1.003733e+00,,
-2.303067e-01,+9.900000e-01,,
-2.314667e-01,+1.006133e+00,,
-2.305467e-01,+9.969333e-01,,
-2.312400e-01,+1.001467e+00,,
-2.321600e-01,+9.924000e-01,,
-2.328533e-01,+9.992000e-01,,
-2.310000e-01,+9.900000e-01,,
-2.300800e-01,+9.946667e-01,,
-2.310000e-01,+9.854667e-01,,
-2.321600e-01,+9.877334e-01,,
-2.307733e-01,+9.924000e-01,,
-2.328533e-01,+9.900000e-01,,
-2.330933e-01,+9.832000e-01,,
-2.328533e-01,+9.900000e-01,,
-2.319333e-01,+9.854667e-01,,
-2.330933e-01,+9.854667e-01,,
-2.314667e-01,+9.740000e-01,,
-2.321600e-01,+9.854667e-01,,
-2.321600e-01,+9.854667e-01,,
-2.328533e-01,+9.717333e-01,,
-2.314667e-01,+9.786667e-01,,
-2.319333e-01,+9.832000e-01,,
-2.252133e-01,+9.740000e-01,,
-2.266000e-01,+9.832000e-01,,
-2.226667e-01,+9.786667e-01,,
-2.205733e-01,+9.786667e-01,,
-2.189600e-01,+9.924000e-01,,
-2.198800e-01,+9.786667e-01,,
-2.182667e-01,+9.786667e-01,,
-2.178000e-01,+9.946667e-01,,
-2.175733e-01,+9.740000e-01,,
-2.182667e-01,+9.764000e-01,,
-2.173333e-01,+9.672000e-01,,
-2.189600e-01,+9.900000e-01,,
-2.191866e-01,+9.740000e-01,,
-2.175733e-01,+9.740000e-01,,
-2.166400e-01,+9.649333e-01,,
-2.152533e-01,+9.580000e-01,,
-2.131600e-01,+9.672000e-01,,
-2.154800e-01,+9.694667e-01,,
-2.152533e-01,+9.649333e-01,,
-2.161733e-01,+9.672000e-01,,
-2.178000e-01,+9.626667e-01,,
-2.173333e-01,+9.649333e-01,,
-2.168667e-01,+9.420000e-01,,
-2.171067e-01,+9.672000e-01,,
-2.171067e-01,+9.534667e-01,,
-2.173333e-01,+9.694667e-01,,
-2.168667e-01,+9.534667e-01,,
-2.161733e-01,+9.557334e-01,,
-2.154800e-01,+9.557334e-01,,
-2.154800e-01,+9.534667e-01,,
-2.166400e-01,+9.512000e-01,,
-2.157200e-01,+9.534667e-01,,
-2.166400e-01,+9.420000e-01,,
-2.180267e-01,+9.466667e-01,,
-2.168667e-01,+9.352000e-01,,
-2.173333e-01,+9.420000e-01,,
-2.171067e-01,+9.466667e-01,,
-2.182667e-01,+9.466667e-01,,
-2.166400e-01,+9.352000e-01,,
-2.171067e-01,+9.420000e-01,,
-2.180267e-01,+9.352000e-01,,
-2.182667e-01,+9.466667e-01,,
-2.178000e-01,+9.100000e-01,,
-2.175733e-01,+9.352000e-01,,
-2.178000e-01,+9.260000e-01,,
-2.175733e-01,+9.466667e-01,,
-2.180267e-01,+9.192000e-01,,
-2.173333e-01,+9.352000e-01,,
-2.178000e-01,+9.237334e-01,,
-2.182667e-01,+9.192000e-01,,
-2.166400e-01,+9.305333e-01,,
-2.131600e-01,+9.305333e-01,,
-2.145600e-01,+9.168000e-01,,
-2.120133e-01,+9.282667e-01,,
-2.106133e-01,+9.122667e-01,,
-2.099200e-01,+9.329333e-01,,
-2.087600e-01,+9.054667e-01,,
-2.087600e-01,+9.237334e-01,,
-2.076000e-01,+9.054667e-01,,
-2.087600e-01,+9.077333e-01,,
-2.083067e-01,+8.848000e-01,,
-2.087600e-01,+9.145333e-01,,
-2.092267e-01,+8.962667e-01,,
-2.080667e-01,+9.054667e-01,,
-2.085333e-01,+8.962667e-01,,
-2.080667e-01,+8.962667e-01,,
-2.076000e-01,+8.940000e-01,,
-2.062133e-01,+8.962667e-01,,
-2.076000e-01,+8.940000e-01,,
-2.080667e-01,+8.962667e-01,,
-2.076000e-01,+8.870667e-01,,
-2.087600e-01,+8.894667e-01,,
-2.080667e-01,+8.825334e-01,,
-2.083067e-01,+8.894667e-01,,
-2.083067e-01,+8.642667e-01,,
-2.078400e-01,+8.985333e-01,,
-2.080667e-01,+8.734667e-01,,
-2.078400e-01,+8.825334e-01,,
-2.057467e-01,+8.757333e-01,,
-2.076000e-01,+8.780000e-01,,
-2.057467e-01,+8.734667e-01,,
-2.064533e-01,+8.505334e-01,,
-2.069066e-01,+8.620000e-01,,
-2.078400e-01,+8.848000e-01,,
-2.059866e-01,+8.642667e-01,,
-2.064533e-01,+8.780000e-01,,
-2.069066e-01,+8.688000e-01,,
-2.080667e-01,+8.734667e-01,,
-2.076000e-01,+8.665333e-01,,
-2.080667e-01,+8.620000e-01,,
-2.080667e-01,+8.390667e-01,,
-2.085333e-01,+8.597333e-01,,
-2.087600e-01,+8.482667e-01,,
-2.087600e-01,+8.528000e-01,,
-2.076000e-01,+8.460000e-01,,
-2.076000e-01,+8.436000e-01,,
-2.073733e-01,+8.368000e-01,,
-2.062133e-01,+8.390667e-01,,
-2.069066e-01,+8.300000e-01,,
-2.080667e-01,+8.345333e-01,,
-2.073733e-01,+8.276000e-01,,
-2.036667e-01,+8.368000e-01,,
-2.004267e-01,+8.300000e-01,,
-2.013467e-01,+8.460000e-01,,
-1.990400e-01,+8.276000e-01,,
-1.992667e-01,+8.276000e-01,,
-1.974133e-01,+8.093333e-01,,
-1.971866e-01,+8.413333e-01,,
-1.948667e-01,+8.138667e-01,,
-1.934800e-01,+8.253334e-01,,
-1.918533e-01,+8.070667e-01,,
-1.902267e-01,+8.048000e-01,,
-1.902267e-01,+8.185334e-01,,
-1.906933e-01,+8.185334e-01,,
-1.893066e-01,+7.933334e-01,,
-1.895333e-01,+7.956000e-01,,
-1.902267e-01,+7.865334e-01,,
-1.883733e-01,+8.025333e-01,,
-1.911600e-01,+7.978667e-01,,
-1.904667e-01,+7.956000e-01,,
-1.930133e-01,+7.933334e-01,,
-1.939333e-01,+7.865334e-01,,
-1.948667e-01,+7.841333e-01,,
-1.944000e-01,+7.888000e-01,,
-1.932400e-01,+7.796000e-01,,
-1.930133e-01,+7.818667e-01,,
-1.913867e-01,+7.636000e-01,,
-1.904667e-01,+7.773333e-01,,
-1.904667e-01,+7.636000e-01,,
-1.895333e-01,+7.728000e-01,,
-1.879200e-01,+7.590667e-01,,
-1.876800e-01,+7.681333e-01,,
-1.862933e-01,+7.521334e-01,,
-1.881467e-01,+7.636000e-01,,
-1.883733e-01,+7.430667e-01,,
-1.900000e-01,+7.568000e-01,,
-1.920800e-01,+7.590667e-01,,
-1.918533e-01,+7.704000e-01,,
-1.916267e-01,+7.453333e-01,,
-1.923200e-01,+7.498667e-01,,
-1.913867e-01,+7.361333e-01,,
-1.906933e-01,+7.406667e-01,,
-1.909200e-01,+7.338667e-01,,
-1.902267e-01,+7.224000e-01,,
-1.909200e-01,+7.406667e-01,,
-1.918533e-01,+7.316000e-01,,
-1.927733e-01,+7.178667e-01,,
-1.923200e-01,+7.246667e-01,,
-1.916267e-01,+7.109333e-01,,
-1.927733e-01,+7.201334e-01,,
-1.897733e-01,+6.949334e-01,,
-1.904667e-01,+7.293333e-01,,
-1.860667e-01,+6.949334e-01,,
-1.793467e-01,+7.109333e-01,,
-1.795733e-01,+6.996000e-01,,
-1.758666e-01,+6.972000e-01,,
-1.749467e-01,+6.972000e-01,,
-1.749467e-01,+6.996000e-01,,
-1.760933e-01,+6.858667e-01,,
-1.768000e-01,+6.949334e-01,,
-1.754000e-01,+6.996000e-01,,
-1.758666e-01,+6.812000e-01,,
-1.754000e-01,+6.836000e-01,,
-1.781867e-01,+6.858667e-01,,
-1.779467e-01,+6.698667e-01,,
-1.798000e-01,+6.561334e-01,,
-1.770267e-01,+6.721333e-01,,
-1.770267e-01,+6.721333e-01,,
-1.747067e-01,+6.652000e-01,,
-1.747067e-01,+6.721333e-01,,
-1.726267e-01,+6.584000e-01,,
-1.719333e-01,+6.674667e-01,,
-1.712400e-01,+6.674667e-01,,
-1.691467e-01,+6.652000e-01,,
-1.707733e-01,+6.264000e-01,,
-1.705333e-01,+6.469333e-01,,
-1.714666e-01,+6.538666e-01,,
-1.730933e-01,+6.561334e-01,,
-1.749467e-01,+6.377333e-01,,
-1.758666e-01,+6.401333e-01,,
-1.760933e-01,+6.424000e-01,,
-1.768000e-01,+6.172000e-01,,
-1.772533e-01,+6.217334e-01,,
-1.770267e-01,+6.264000e-01,,
-1.754000e-01,+6.286667e-01,,
-1.758666e-01,+6.172000e-01,,
-1.754000e-01,+6.217334e-01,,
-1.735467e-01,+6.172000e-01,,
-1.735467e-01,+6.149333e-01,,
-1.730933e-01,+6.104000e-01,,
-1.714666e-01,+6.012000e-01,,
-1.714666e-01,+6.149333e-01,,
-1.707733e-01,+5.942667e-01,,
-1.689200e-01,+6.034667e-01,,
-1.696133e-01,+6.057333e-01,,
-1.700800e-01,+5.989333e-01,,
-1.714666e-01,+5.920000e-01,,
-1.735467e-01,+5.852000e-01,,
-1.756400e-01,+5.852000e-01,,
-1.791067e-01,+5.782667e-01,,
-1.793467e-01,+5.669333e-01,,
-1.772533e-01,+5.737333e-01,,
-1.786533e-01,+5.669333e-01,,
-1.730933e-01,+5.669333e-01,,
-1.693867e-01,+5.554667e-01,,
-1.700800e-01,+5.622666e-01,,
-1.647467e-01,+5.462667e-01,,
-1.656800e-01,+5.622666e-01,,
-1.642800e-01,+5.440000e-01,,
-1.624267e-01,+5.462667e-01,,
-1.622000e-01,+5.440000e-01,,
